id,title,author,description,genres,coverUrl
_zWFBAAAQBAJ,Theory of Social Constructivism. The United Nations Security Council in Libya,Christian Graf,"Seminar paper from the year 2014 in the subject Politics - Topic: Peace and Conflict, Security, grade: 1,3, University of Bamberg, language: English, abstract: The United Nations (UN) in international relations is considered to be a supranational organization. Currently the UN consist of 193 Member States and it stresses out four main purposes, which are maintaining peace and security, developing friendly relations amongst states, helping states to work together and being a centre for harmonizing the actions of nations (cf. www.un.org/en/aboutun). Additionally the UN is seen as a collective security system, which offers states to settle down any disputes and for solving social, economic, humanitarian and ecological problems on international level (cf. Gareis/Varwick 2006: 85). According to this purposes, the UN has acted and authorized multilateral interventions in many states, which were affected by conflicts. The Libyan conflict in 2011, as an example, was one of the cases where the UN has responded to. The actions and the multilateral intervention in Libya leaves questions. How does the UN shape the behavior of its Member States and why does the UN act in general? The theory of social constructivism by Alexander Wendt, can provide an explanation to these questions. The theory defines balances of power between states and explains the behavior of states. Furthermore it claims that international relations are social and the international system is constituted by ideas (cf. Jackson/Sorensen 2006: 162). But the main question which shall be discussed in this term paper is therefore: „How can the theory of social constructivism explain the actions by the United Nations Security Council in Libya?“ First of all core assumptions of social constructivism has to be discussed in order to explain further analysis of this term paper. After the illustration of the core assumptions of social constructivism, the powers and functions of the UN Security Council shall be described, because the Security Council, as one of the most important main body of the UN, is the only executive body that act regarding any threat of peace and security. Thereafter the situation in Libya, as the empirical example have to be mentioned. What exactly happened in Libya and what did the UN especially the Security Council do? Altogether with the core assumptions of social constructivism, the theoretical knowledge of the Security Council and the information of the Libyan conflict, the main question shall be answered. At the end the conclusion shall summarize the term paper ́s outcome of the analysis.",Political Science,https://books.google.com/books/content?id=_zWFBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
ydvTxEzR3xMC,Harper's New Monthly Magazine,,"Harper's Magazine made its debut in June 1850, the brainchild of the prominent New York book-publishing firm Harper & Brothers. Harper's Magazine, the oldest general-interest monthly in America, explores the issues that drive our national conversation, through long-form narrative journalism and essays, and such celebrated features as the iconic Harper's Index. With its emphasis on fine writing and original thought Harper's provides readers with a unique perspective on politics, society, the environment, and culture.",American literature,https://books.google.com/books/content?id=ydvTxEzR3xMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
O4xIAAAAYAAJ,The American Labor Legislation Review,,Includes proceedings and papers of the American Association for Labor Legislation previously published in the two series: Proceedings and Legislative review.,Labor laws and legislation,https://books.google.com/books/content?id=O4xIAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
75es6TUbFwcC,Ceylon Year Book,,Includes material formerly published in the report on Ceylon in the series: Great Britain. Colonial Office. Colonial reports.,,https://books.google.com/books/content?id=75es6TUbFwcC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Dc4-AQAAMAAJ,Journal of the American Medical Association,,"Includes proceedings of the association, papers read at the annual sessions, and lists of current medical literature.",Electronic journals,https://books.google.com/books/content?id=Dc4-AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
_j8QAAAAYAAJ,The American Missionary,,"Vols. 13-62 include abridged annual reports and proceedings of the annual meetings of the American Missionary Association, 1869-1908; v. 38-62 include abridged annual reports of the Society's Executive committee, 1883/84-1907/1908.",Congregational churches,https://books.google.com/books/content?id=_j8QAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
7-YWAAAAYAAJ,Annual Report of the Board of Education Together with the ... Annual Report of the Secretary of the Board,Massachusetts. Board of Education,1st-72nd include the annual report of the Secretary of the Board.,Education,https://books.google.com/books/content?id=7-YWAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
rKGf_05UPtEC,"Home, School, and Community",,Journal of motives in education and public welfare.,Education,https://books.google.com/books/content?id=rKGf_05UPtEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
sQJbAAAAMAAJ,Where the Words Are Valid,Randy Malamud,"Treats Eliot's seven plays as central to the understanding of the rest of his work, and points out numerous literary and personal sources of Eliot's modernist sensibility.",Drama,https://books.google.com/books/content?id=sQJbAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
k34DAQAAIAAJ,Publication of the American Sociological Society,American Sociological Association,"List of members in v. 1, 5-25, 28 (supplemental list in v. 26-27)",Sociology,https://books.google.com/books/content?id=k34DAQAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
wXBHAAAAMAAJ,Treatment of Complicated Mourning,"Therese A. Rando, Christine M. Nezu","Focuses specifically on complicated mourning, often referred to as pathological, unresolved, or abnormal grief. It provides caregivers with practical therapeutic strategies and specific interventions that are necessary when traditional grief counseling is insufficient. The goal is to turn ""complicated"" into ""uncomplicated"" mourning.",Family & Relationships,https://books.google.com/books/content?id=wXBHAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
EUUAFOeg-ioC,An Introduction to Book History,"David Finkelstein, Alistair McCleery","This second edition of An Introduction to Book History provides a comprehensive critical introduction to the development of the book and print culture. Each fully revised and updated chapter contains new material and covers recent developments in the field, including: The Postcolonial Book Censorship by states and religions Social History, and the recognition of underrepresentation of its value to book history studies Contemporary publishing Each section begins with a summary of the chapter’s aims and contents, followed by a detailed discussion of the relevant issues, concluding with a summary of the chapter and points to ponder. Sections include: the history of the book orality to Literacy literacy to printing authors, authorship and authority printers, booksellers, publishers, agents readers and reading the future of the book. An Introduction to Book History is an ideal introduction to this exciting field of study, and is designed as a companion text to The Book History Reader.",Design,https://books.google.com/books/content?id=EUUAFOeg-ioC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
GJvHAgAAQBAJ,The American College and University,Frederick Rudolph,"First published in 1962, Frederick Rudolph's groundbreaking study, The American College and University, remains one of the most useful and significant works on the history of higher education in America. Bridging the chasm between educational and social history, this book was one of the first to examine developments in higher education in the context of the social, economic, and political forces that were shaping the nation at large. Surveying higher education from the colonial era through the mid-twentieth century, Rudolph explores a multitude of issues from the financing of institutions and the development of curriculum to the education of women and blacks, the rise of college athletics, and the complexities of student life. In his foreword to this new edition, John Thelin assesses the impact that Rudolph's work has had on higher education studies. The new edition also includes a bibliographic essay by Thelin covering significant works in the field that have appeared since the publication of the first edition. At a time when our educational system as a whole is under intense scrutiny, Rudolph's seminal work offers an important historical perspective on the development of higher education in the United States.",Education,https://books.google.com/books/content?id=GJvHAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
